step,action,upstream_demand,downstream_demand,upstream_l,upstream_inflow,upstream_n_onramp1,upstream_n_onramp2,upstream_n_queued,upstream_k,upstream_v,upstream_q,downstream_l,downstream_inflow,downstream_n_onramp1,downstream_n_onramp2,downstream_n_queued,downstream_k,downstream_v,downstream_q,reward,total_reward,episode
54,0,11120.58457796656,3879.4154220334403,4,16,0,3,0,25.0,87.42645138001127,8640.0,4,0,0,0,88,19.0,42.93300914931257,2700.0,-0.3178662594688134,-15.641758483842755,0
55,0,11915.377035068514,3084.6229649314864,4,5,0,0,0,24.5,85.55986030741624,9360.0,4,1,0,0,87,20.0,44.577287578793495,4140.0,-0.32859273503200725,-15.970351218874763,0
56,0,12640.51317243088,2359.4868275691206,4,5,0,0,0,22.5,86.84235485573763,7920.0,4,3,1,1,87,19.0,44.24692702090478,4500.0,-0.3265916632165573,-16.29694288209132,0
57,0,13284.553352116143,1715.4466478838567,4,13,2,2,1,24.0,85.3578760962996,9000.0,4,0,0,0,89,19.0,43.37943638788389,3060.0,-0.33190736798116643,-16.628850250072485,0
58,0,13837.337293739412,1162.6627062605876,4,12,1,1,0,27.5,78.59837574365586,9000.0,4,3,1,1,84,19.5,42.93377809891463,4680.0,-0.36198638172779335,-16.990836631800278,0
59,0,14290.144361513798,709.8556384862022,4,10,1,0,0,28.0,72.08118944489074,9000.0,4,1,1,0,78,22.5,46.86221618688361,4320.0,-0.39154986759171834,-17.382386499391995,0
60,0,14635.831139680526,364.16886031947433,4,11,1,4,0,29.0,68.30149718827403,9000.0,4,0,0,0,74,23.0,48.055676285990856,3780.0,-0.4065338513388969,-17.78892035073089,0
61,0,14868.944125954635,131.05587404536527,4,11,3,1,1,35.0,66.20415348210966,10980.0,4,0,0,0,69,23.5,49.39587516406004,4500.0,-0.40547889944799165,-18.194399250178883,0
62,0,14985.805765151506,14.19423484849358,4,11,1,1,1,39.0,62.49257369148654,9900.0,4,0,0,0,64,24.0,50.45443273009738,5220.0,-0.4209338476999504,-18.615333097878832,0
63,0,14984.572465740779,15.42753425922092,4,16,1,2,1,43.5,58.79995683008366,12060.0,4,0,0,0,59,23.5,49.67683913677704,5040.0,-0.4439994265935971,-19.059332524472428,0
64,0,14865.263684067273,134.73631593272694,4,11,3,0,1,45.0,55.5948798477967,11160.0,4,0,0,0,54,23.5,49.98861145696655,4860.0,-0.46328438505261815,-19.522616909525045,0
65,0,14629.761617410626,370.23838258937394,4,9,3,2,0,46.0,55.176770321562465,12600.0,4,0,0,0,49,23.5,50.243236605816215,4680.0,-0.4649140294922943,-19.98753093901734,0
66,0,14281.781510725928,718.2184892740715,4,11,1,1,0,49.0,54.71460423682966,9540.0,4,0,0,0,44,23.0,49.58116646146635,4680.0,-0.46925243941411393,-20.456783378431453,0
67,0,13826.813045501705,1173.1869544982947,4,10,1,1,1,49.0,52.77475118906869,11700.0,4,0,0,0,39,22.5,48.69558942650017,5040.0,-0.4850890111383749,-20.941872389569827,0
68,0,13272.03373537572,1727.9662646242796,4,11,2,0,2,49.0,50.35462837686828,10260.0,4,1,0,1,37,23.0,49.65584767862166,4500.0,-0.4986859323507161,-21.440558321920545,0
69,0,12626.195694766304,2373.804305233696,4,2,1,0,5,45.0,49.507189114912975,10800.0,4,3,0,1,34,24.0,50.27192534435259,5040.0,-0.5022681567484716,-21.942826478669016,0
70,0,11899.487566840156,3100.5124331598436,4,9,5,1,9,39.5,45.888777862593294,8820.0,4,1,0,0,31,25.0,51.422408431783715,5220.0,-0.519664040873329,-22.462490519542346,0
71,0,11103.373789019975,3896.6262109800246,4,2,0,0,17,38.0,41.160283922143456,7020.0,4,2,2,0,31,25.0,50.92782046857612,5760.0,-0.5496370951181183,-23.012127614660464,0
72,0,10250.413731755083,4749.586268244917,4,2,0,1,20,32.0,37.500673020330225,6480.0,4,3,2,0,29,26.0,50.02200802536866,5940.0,-0.5688631473603185,-23.580990762020782,0
73,0,9354.063563794414,5645.936436205586,4,4,1,2,24,31.0,41.49273314343387,5220.0,4,3,1,1,28,27.5,50.77769258502658,5220.0,-0.541425423327405,-24.122416185348186,0
74,0,8428.463969705124,6571.536030294876,4,4,1,1,33,29.5,41.4964098757108,6120.0,4,2,1,0,28,28.0,51.57926370980085,5940.0,-0.5359367869203665,-24.658352972268553,0
75,0,7488.217068573484,7511.782931426516,4,0,0,0,39,29.5,40.45546214842444,5040.0,4,3,1,1,29,28.5,50.27565968389849,6840.0,-0.5471909595914435,-25.205543931859996,0
76,0,6548.156053184418,8451.843946815581,4,2,0,2,44,27.5,39.93508590263598,4860.0,4,4,2,2,32,28.5,47.936601190159315,6480.0,-0.5599271435282089,-25.765471075388206,0
77,0,5623.11118381752,9376.88881618248,4,1,0,1,51,27.0,43.038739621105606,4680.0,4,3,0,1,38,31.0,47.0755984418016,6300.0,-0.5480362894024653,-26.31350736479067,0
78,0,4727.675828305804,10272.324171694196,4,0,0,0,49,28.0,46.14445734489556,4680.0,4,4,0,0,44,31.0,48.1250631630811,5940.0,-0.5281488536080357,-26.841656218398704,0
79,0,3875.976239273711,11124.02376072629,4,0,0,0,46,28.5,45.97027344194798,5400.0,4,5,1,2,46,34.0,49.63003723407348,6300.0,-0.5203881505513576,-27.362044368950063,0
80,0,3081.4487005141345,11918.551299485865,4,1,1,0,44,26.0,43.75144084100679,5400.0,4,5,0,1,52,35.5,50.54531870039507,7920.0,-0.5232688982552518,-27.885313267205316,0
81,0,2356.627558209093,12643.372441790907,4,1,0,0,43,26.5,46.610364964197046,5220.0,4,6,0,5,57,37.5,50.79831537571945,8640.0,-0.5093575784155155,-28.39467084562083,0
82,0,1712.9474809817584,13287.052519018242,4,0,0,0,38,27.0,46.54369523262309,4860.0,4,7,2,3,54,37.5,47.12972277691279,8460.0,-0.5311559107883639,-28.925826756409194,0
83,0,1160.56306829517,13839.43693170483,4,0,0,0,34,26.0,47.432336066217786,4680.0,4,5,2,2,62,36.5,44.022866854990085,8100.0,-0.5455879395313918,-29.471414695940584,0
84,0,708.1886530281795,14291.811346971821,4,1,0,0,31,26.0,47.99343660380772,5220.0,4,3,0,1,67,37.5,43.707091203855555,7560.0,-0.545378697347467,-30.01679339328805,0
85,0,362.96082547908867,14637.03917452091,4,0,0,0,28,24.5,47.832521349029804,4860.0,4,3,1,1,74,35.5,43.6579844843267,7200.0,-0.546374129625862,-30.56316752291391,0
86,0,130.32584759740257,14869.674152402597,4,0,0,0,24,24.5,51.049478415641225,5580.0,4,4,1,0,80,36.5,46.15850091429939,6840.0,-0.5187709008926004,-31.081938423806513,0
87,0,13.953733579690208,14986.04626642031,4,0,0,0,21,22.5,52.41586963347762,4680.0,4,5,1,2,87,37.5,48.10972175222284,7560.0,-0.5027547279230662,-31.584693151729578,0
88,0,15.68035228118686,14984.319647718814,4,0,0,0,17,22.5,55.164372550349185,4680.0,4,4,1,2,93,37.0,48.50847719462836,7380.0,-0.4897458758682175,-32.0744390275978,0
89,0,135.4784648266172,14864.521535173382,4,0,0,0,13,22.0,57.26077954113266,5040.0,4,4,1,1,101,36.0,46.995212233842075,8100.0,-0.4911095189097873,-32.565548546507586,0
90,0,371.45815432658185,14628.541845673419,4,0,0,0,7,22.0,56.63903158519963,5940.0,4,5,1,1,107,33.0,43.38649682009055,7740.0,-0.5131248927386581,-33.078673439246245,0
91,0,719.8966409203048,14280.103359079696,4,2,0,0,4,21.5,58.11135169065232,4680.0,4,4,1,1,114,34.0,45.51387006458001,6300.0,-0.49606024440635216,-33.574733683652596,0
92,0,1175.2970117872185,13824.70298821278,4,0,0,0,1,19.0,57.466320867768694,4680.0,4,4,2,1,120,32.5,43.77540411038848,7380.0,-0.5117357805679164,-34.086469464220514,0
93,0,1730.4749396115033,13269.525060388496,4,5,1,1,0,18.5,59.32989520588838,5400.0,4,2,0,0,128,31.5,45.681423963539864,5400.0,-0.4926864167679119,-34.579155880988424,0
94,0,2376.6720214423535,12623.327978557647,4,2,0,0,0,18.5,63.540022750205246,3780.0,4,4,0,2,137,29.0,50.68968545411592,7200.0,-0.44305446335828236,-35.0222103443467,0
95,0,3103.6939499331374,11896.306050066862,4,1,0,0,0,17.5,68.69787449864235,4320.0,4,4,1,1,144,29.5,52.23763642092837,5760.0,-0.41633551528858975,-35.43854585963529,0
96,0,3900.0713371909264,11099.928662809074,4,5,0,1,0,16.0,71.14009198559032,5040.0,4,1,0,0,151,31.5,55.40044168601304,7020.0,-0.3929778137097145,-35.831523673345,0
97,0,4753.240654103819,10246.759345896182,4,5,0,2,0,15.0,74.27596053210239,4140.0,4,3,0,0,150,29.5,52.44386196203093,8100.0,-0.4019700368850678,-36.23349371023007,0
98,0,5649.742430674351,9350.257569325648,4,5,0,0,0,16.0,79.1736335358255,5940.0,4,3,1,0,154,29.5,52.286821714712126,6120.0,-0.3825847522731393,-36.61607846250321,0
99,0,6575.433590580872,8424.566409419127,4,2,0,0,0,15.0,84.55089515123385,4320.0,4,3,0,0,161,29.5,52.02884269730963,7200.0,-0.37008667711479964,-36.98616513961801,0
1,0,8440.155118516728,6559.844881483272,4,10,1,0,0,5.5,91.51793838645169,2160.0,4,6,0,0,0,3.5,93.73727806572268,1080.0,-0.07618985071609587,-0.07618985071609587,1
2,0,9365.478492197151,5634.521507802849,4,7,0,1,0,9.5,89.816605812653,3240.0,4,12,1,1,0,8.5,89.48675194281829,3420.0,-0.1033915851476894,-0.17958143586378528,1
3,0,10261.372359566392,4738.627640433608,4,8,1,2,0,11.5,90.9115553788259,4320.0,4,8,1,0,0,13.0,89.81347752995144,4140.0,-0.096710981736381,-0.27629241760016626,1
4,0,11113.703234586324,3886.2967654136755,4,10,0,0,0,17.0,90.01594910419408,5580.0,4,6,1,0,0,15.5,91.19627180323594,4320.0,-0.09421127762416731,-0.3705036952243336,1
5,0,11909.024874391896,3090.9751256081036,4,11,1,0,0,20.0,89.99346670095122,7740.0,4,4,1,0,0,16.5,92.16789335495446,5580.0,-0.09023573304773336,-0.46073942827206693,1
6,0,12634.790405183177,2365.2095948168226,4,13,4,1,0,19.0,84.53953483616301,8280.0,4,7,0,0,0,17.5,90.56586183340043,6840.0,-0.12571130302147807,-0.586450731293545,1
7,0,13279.550259807183,1720.4497401928165,4,15,1,2,1,26.0,78.80626265440802,7200.0,4,0,0,0,0,12.5,87.45833605351073,5220.0,-0.18384622605623577,-0.7702969573497808,1
8,0,13833.132804396133,1166.867195603867,4,12,1,3,0,31.5,75.5654933262841,9540.0,4,2,0,0,0,10.5,89.64739717539372,3600.0,-0.209140307114385,-0.9794372644641658,1
9,0,14286.804804523636,713.1951954763645,4,15,1,0,2,36.0,69.77009921916186,10800.0,4,0,0,0,0,6.0,92.16085057093595,3420.0,-0.27031222016298967,-1.2497494846271555,1
10,0,14633.409199389042,366.59080061095847,4,10,0,1,0,38.0,68.64140219325596,11880.0,4,1,0,0,0,4.5,94.97879180729248,1980.0,-0.2856993302408135,-1.535448814867969,1
11,0,14867.478010525252,132.5219894747479,4,9,0,0,0,44.0,65.74893963925359,10980.0,4,0,0,0,0,2.0,97.29437814416914,1620.0,-0.3287951955618487,-1.8642440104298177,1
12,0,14985.318603799307,14.681396200692689,4,12,1,3,0,43.0,64.62102568623276,12060.0,4,0,0,0,0,1.5,98.30924491375418,720.0,-0.3424341636227777,-2.2066781740525956,1
13,0,14985.071943849516,14.928056150483826,4,16,1,2,0,47.5,59.951246545599524,12780.0,4,0,0,0,0,0.5,99.3955273638899,540.0,-0.3963787552920994,-2.603056929344695,1
14,0,14866.74192194591,133.25807805409022,4,12,3,3,1,48.0,56.468876250579825,12060.0,4,0,0,0,0,0.0,100.0,180.0,-0.43531123749420175,-3.0383681668388967,1
15,0,14632.195294602152,367.804705397848,4,9,2,1,1,53.5,52.17525630905598,12060.0,4,1,0,0,0,0.5,83.13543541628461,180.0,-0.47538075365877086,-3.5137489204976675,1
16,0,14285.132233907363,714.8677660926369,4,11,1,1,3,53.5,47.43316441568043,12060.0,4,1,0,0,0,1.0,94.66226567392766,360.0,-0.5170024657040677,-4.030751386201735,1
17,0,13831.027954171343,1168.9720458286574,4,8,4,1,7,52.0,44.5628794323615,10800.0,4,0,0,0,0,1.0,96.36245156722441,360.0,-0.5445977014999958,-4.57534908770173,1
18,0,13277.046335772406,1722.9536642275943,4,8,2,1,12,49.5,40.04838737744841,10620.0,4,1,1,0,0,1.0,97.3291967200444,180.0,-0.5881733917022296,-5.1635224794039605,1
19,0,12631.92690886496,2368.07309113504,4,4,2,0,18,46.0,36.757750301782146,8280.0,4,4,0,0,0,3.5,94.52016981717254,1080.0,-0.5915803821733165,-5.755102861577277,1
20,0,11905.846979874697,3094.1530201253026,4,4,5,2,35,42.0,34.2926380198888,7020.0,4,3,1,1,0,3.5,93.75886878656524,1800.0,-0.611330365365207,-6.366433226942484,1
21,0,11110.261075853006,3889.7389241469937,4,3,8,2,45,41.0,36.67513509107634,7560.0,4,4,0,0,0,6.0,89.85314992770367,1980.0,-0.565361821638223,-6.931795048580707,1
22,0,10257.720239592083,4742.279760407917,4,3,7,0,52,42.0,38.86480905537968,6120.0,4,7,0,1,0,9.0,91.39507604392821,3060.0,-0.5186514382899411,-7.450446486870648,1
23,0,9361.674026273733,5638.325973726267,4,4,6,1,60,38.5,37.48561808409356,7380.0,4,11,1,0,0,12.5,90.83418276883158,4320.0,-0.4943875331670594,-7.944834020037708,1
24,0,8436.258325322722,6563.741674677278,4,2,8,0,66,38.5,38.738573212334934,6660.0,4,7,0,2,0,14.5,92.76666989209092,4140.0,-0.46480155054524275,-8.40963557058295,1
25,0,7496.072354754966,7503.927645245034,4,4,6,2,72,37.5,39.71860518732863,7560.0,4,8,2,0,0,15.5,92.1467163640584,5760.0,-0.4494864531759003,-8.85912202375885,1
26,0,6555.948346124064,8444.051653875937,4,3,3,2,72,38.0,40.86279588814662,6120.0,4,13,1,2,0,19.5,90.08440970214617,6480.0,-0.4244465681841005,-9.28356859194295,1
27,0,5630.71755348146,9369.28244651854,4,3,3,0,74,37.5,40.758914233565044,5760.0,4,9,2,0,0,21.5,88.81019566372066,8820.0,-0.41730873041886724,-9.700877322361817,1
28,0,4734.9762777576025,10265.023722242397,4,2,2,0,78,36.0,37.36446167836745,6480.0,4,6,0,0,0,21.5,84.57572696617166,7560.0,-0.44982630431410114,-10.150703626675918,1
29,0,3882.855597727913,11117.144402272086,4,3,3,0,77,32.5,37.728531322049115,6120.0,4,12,1,1,0,23.0,80.50947512426077,7380.0,-0.44542428904061376,-10.596127915716533,1
30,0,3087.798440253101,11912.2015597469,4,2,3,1,78,32.0,40.71561135141128,5580.0,4,12,2,0,0,25.0,79.71401857300135,7920.0,-0.4217982407771588,-11.017926156493692,1
31,0,2362.347506699875,12637.652493300126,4,1,3,0,74,32.5,44.29571990494547,5040.0,4,9,1,0,0,27.5,79.32138428005973,9360.0,-0.3965085058979383,-11.41443466239163,1
32,0,1717.9474011828156,13282.052598817185,4,0,1,0,70,29.0,40.267914879852256,5940.0,4,12,2,1,0,29.5,80.65041684476759,9900.0,-0.39368259342968215,-11.808117255821312,1
33,0,1164.7640822222515,13835.235917777749,4,1,0,0,67,30.0,43.23009521679798,4860.0,4,18,2,2,0,35.0,79.76995764955697,10620.0,-0.3709459424248564,-12.179063198246169,1
34,0,711.5244861214928,14288.475513878508,4,0,0,0,64,28.5,44.75339717175142,5040.0,4,13,1,0,0,39.0,78.57598100053937,12600.0,-0.3570466550494888,-12.536109853295658,1
35,0,365.37885214070866,14634.621147859292,4,0,0,0,61,28.0,46.11087712574853,5400.0,4,14,0,1,1,37.5,79.23393177064928,12060.0,-0.34925541970682333,-12.885365273002481,1
36,0,131.78792140473433,14868.212078595265,4,0,0,0,58,26.5,45.873350652627586,5220.0,4,14,1,0,0,40.0,77.49130170869404,13860.0,-0.3510833292267078,-13.236448602229189,1
37,0,14.436789077668655,14985.563210922332,4,0,0,0,54,25.5,45.9183452797986,4500.0,4,14,1,1,0,41.5,74.01186866672994,13500.0,-0.3668044247307229,-13.603253026959912,1
38,0,15.17676885939595,14984.823231140605,4,0,0,0,51,23.5,44.90473002519425,4680.0,4,12,0,4,0,42.0,74.75241929160146,12420.0,-0.35956293651308013,-13.962815963472993,1
39,0,133.99618694089176,14866.003813059107,4,0,0,0,48,22.0,45.02544369088335,4500.0,4,13,2,3,0,41.0,75.37579954482992,12060.0,-0.3522273742004032,-14.315043337673396,1
40,0,369.02056616846926,14630.979433831531,4,0,0,0,44,22.5,47.77791302772256,4320.0,4,14,1,2,0,43.5,75.51177862677481,14220.0,-0.33942948281993013,-14.654472820493327,1
41,0,716.5421975116076,14283.457802488392,4,1,1,0,40,23.0,47.121609918651664,4500.0,4,5,1,0,0,42.0,75.58717506726327,12600.0,-0.34485255677630067,-14.999325377269628,1
42,0,1171.0786323193734,13828.921367680627,4,0,0,0,35,23.0,46.70244212874468,4140.0,4,14,1,0,0,42.0,77.13462019695821,13860.0,-0.3363368896564042,-15.335662266926033,1
43,0,1725.4591726004587,13274.540827399542,4,0,0,0,31,24.0,48.26317511899604,4860.0,4,19,3,1,0,42.5,78.28355368997924,13500.0,-0.32550868651428216,-15.661170953440315,1
44,0,2370.93799486923,12629.06200513077,4,1,0,0,26,25.0,49.06273782657785,5400.0,4,12,2,0,0,41.0,78.87726294436806,13860.0,-0.32416117782067644,-15.985332131260991,1
45,0,3097.33212293317,11902.66787706683,4,1,0,0,19,27.5,50.51183386352848,5220.0,4,11,0,0,0,42.0,77.87971159818815,13320.0,-0.3294930477164121,-16.314825178977404,1
